family,strategy,n_train,width,params,lr,weight_decay,step,epochs,examples_seen,train_loss,train_acc,val_loss,val_acc,l2_norm_sq,regularizer_loss,train_total_loss_reported,val_total_loss_reported,train_loss_std,train_acc_std,val_loss_std,val_acc_std,l2_norm_sq_std,regularizer_loss_std,train_total_loss_reported_std,val_total_loss_reported_std,seed_count
mnist_mlp,scratch,11585,128,26506,0.003,3e-05,136,3.0052654294346137,34816,0.1607133602207641,0.9534455474032514,0.22185997823079426,0.9348666666666666,175.9289449925224,0.002638934174887836,0.16335229439565194,0.2244989124056821,0.0023073536921778995,0.0010298103966722776,0.004285466143289237,0.0016165807537309102,1.8656768795975298,2.7985153193962745e-05,0.0022964981992467867,0.00426427536595728,3
mnist_mlp,scratch,11585,128,26506,0.003,0.0001,136,3.0052654294346137,34816,0.16072700466462783,0.9534167745648108,0.22188673095703124,0.9348666666666666,175.9231515036275,0.008796157575181375,0.16952316223980923,0.23068288853221264,0.002317227246782851,0.0010653723827693247,0.00429542523510562,0.0016165807537309102,1.858740290888679,9.293701454443371e-05,0.0022829118763260303,0.004225944643836305,3
mnist_mlp,scratch,11585,128,26506,0.003,0.0003,136,3.0052654294346137,34816,0.16073142622309852,0.9534167745648109,0.22189200134277343,0.9348,175.91341370902956,0.026387012056354433,0.18711843827945296,0.24827901339912786,0.002328508341942848,0.0011494739954215575,0.004307818587442713,0.0017320508075688629,1.8548612192164928,0.0002782291828824728,0.0022359746913535572,0.004103191972578388,3
mnist_mlp,scratch,11585,128,26506,0.003,0.001,136,3.0052654294346137,34816,0.1607673422207405,0.9535030930801324,0.22185165506998697,0.935,175.85207948771617,0.08792603974385808,0.24869338196459856,0.30977769481384504,0.0023209979591875844,0.0011494739954215774,0.004271068961741306,0.001562049935181276,1.8587292388496972,0.0009293646194248541,0.0021474517756739277,0.0036259170548693744,3
mnist_mlp,scratch,11585,128,26506,0.003,0.003,136,3.0052654294346137,34816,0.1608029561597758,0.9533880017263704,0.22185838623046875,0.9348000000000001,175.70725201567015,0.2635608780235052,0.424363834183281,0.4854192642539739,0.0022926765691815704,0.0010465563791956668,0.0043360803724830435,0.0013856406460550615,1.8607293962850584,0.002791094094427581,0.0028324277646417525,0.002893119546095628,3
mnist_mlp,scratch,11585,128,26506,0.003,0.01,136,3.0052654294346137,34816,0.1609863680775192,0.9533016832110488,0.22183237406412762,0.9349333333333334,175.19672345990935,0.8759836172995468,1.036969985377066,1.0978159913636745,0.0022869493654157458,0.0011991751393569242,0.004155675061588605,0.0014189197769195183,1.8341349182233317,0.00917067459111664,0.008549489529754317,0.006595597855251283,3
mnist_mlp,scratch,11585,128,26506,0.003,0.03,136,3.0052654294346137,34816,0.16149175603035423,0.9534743202416918,0.22195940348307294,0.9349333333333334,173.70968985371292,2.6056453478056936,2.7671371038360477,2.8276047512887668,0.00236939171483669,0.0012237761656244115,0.004220019923849557,0.0015534906930308222,1.862792396769807,0.02794188595154694,0.027125229524102124,0.02499779213598555,3
mnist_mlp,scratch,11585,181,37477,0.003,0.0,136,3.0052654294346137,34816,0.14605428788700028,0.9568407423392317,0.21134094848632812,0.9388666666666666,210.2527090230336,0.0,0.14605428788700028,0.21134094848632812,0.003880508743668634,0.0005250550306687972,0.0035685049684123986,0.0008082903768655015,0.9050106168804725,0.0,0.003880508743668634,0.0035685049684123986,3
mnist_mlp,scratch,11585,181,37477,0.003,1e-06,136,3.0052654294346137,34816,0.14605428788700028,0.9568407423392317,0.21134094848632812,0.9388666666666666,210.2527090230336,0.00010512635451151679,0.14615941424151183,0.21144607484083963,0.003880508743668639,0.0005250550306687858,0.003568504968412398,0.0008082903768654923,0.9050106168804657,4.525053084402363e-07,0.003880120935434943,0.003568262479014029,3
mnist_mlp,scratch,11585,181,37477,0.003,3e-06,136,3.0052654294346137,34816,0.14605428788700028,0.9568407423392317,0.21134094848632812,0.9388666666666666,210.2527090230336,0.00031537906353455036,0.14636966695053485,0.21165632754986266,0.003880508743668639,0.0005250550306687858,0.003568504968412398,0.0008082903768655267,0.9050106168804657,1.3575159253207424e-06,0.0038793453610101417,0.003567777622949076,3
mnist_mlp,scratch,11585,181,37477,0.003,1e-05,136,3.0052654294346137,34816,0.14605513040221282,0.9568407423392317,0.21134118143717448,0.9388666666666666,210.24984873303524,0.0010512492436651761,0.147106379645878,0.21239243068083966,0.0038806278801841385,0.0005250550306687858,0.003568884554244823,0.0008082903768655267,0.9043592688534808,4.521796344267449e-06,0.0038767530851580036,0.003566462950167157,3
mnist_mlp,scratch,11585,181,37477,0.003,3e-05,136,3.0052654294346137,34816,0.1460553284086541,0.9568407423392317,0.2113411387125651,0.9388666666666666,210.24891695442298,0.0031537337543163448,0.14920906216297045,0.21449487246688145,0.003880631455149029,0.0005250550306687858,0.0035688841641309237,0.0008082903768654923,0.9043517007426535,1.3565275511139835e-05,0.0038690113713662133,0.0035616317000389764,3
mnist_mlp,scratch,11585,181,37477,0.003,0.0001,136,3.0052654294346137,34816,0.14605872920221122,0.9568407423392317,0.21134144592285156,0.9389333333333333,210.2421272918582,0.01051210636459291,0.15657083556680415,0.2218535522874445,0.00388322789324153,0.0005250550306687858,0.0035695051393130122,0.0007023769168568377,0.9053057594524434,4.5265287972621275e-05,0.0038444855840575774,0.0035454414334894512,3
mnist_mlp,scratch,11585,181,37477,0.003,0.0003,136,3.0052654294346137,34816,0.14604790777701163,0.9568695151776723,0.21132231140136717,0.9389333333333333,210.22609189835688,0.03153391378475353,0.17758182156176516,0.2428562251861207,0.0038855391488153363,0.0006478682347401674,0.003559389872704105,0.0007023769168568377,0.9075636058010719,0.0001361345408701622,0.003768936085081118,0.0034877486979221083,3
mnist_mlp,scratch,11585,181,37477,0.003,0.001,136,3.0052654294346137,34816,0.14608502674061621,0.9569558336929939,0.2113526835123698,0.9388666666666666,210.1581264877071,0.10507906324385356,0.25116408998446976,0.3164317467562234,0.0038792632918772476,0.0007239099770052782,0.0036275140356005647,0.0008082903768655267,0.9001035985036396,0.00045005179925181824,0.0034998776043162396,0.003405651717678942,3
mnist_mlp,scratch,11585,181,37477,0.003,0.003,136,3.0052654294346137,34816,0.1461401186303567,0.9569846065314342,0.21137120259602862,0.9386666666666666,209.9462294426436,0.31491934416396544,0.46105946279432214,0.5262905467599941,0.003863927386732332,0.0005549504106455777,0.0037470497015073974,0.0006110100926608507,0.8961201357597727,0.0013441802036396372,0.002789309437759106,0.003223564731498636,3
mnist_mlp,scratch,11585,181,37477,0.003,0.01,136,3.0052654294346137,34816,0.1462510882890614,0.9570133793698749,0.2113599548339844,0.9385333333333333,209.35606309833625,1.0467803154916815,1.1930314037807428,1.2581402703256657,0.0038960164526164317,0.0006224516660274537,0.003656991361141966,0.0004618802153517619,0.9222166807568657,0.004611083403784266,0.0023438760083279806,0.004026998945143399,3
mnist_mlp,scratch,11585,181,37477,0.003,0.03,136,3.0052654294346137,34816,0.1466922567381548,0.9568119695007913,0.2112344248453776,0.9386000000000001,207.42384359209487,3.111357653881423,3.2580499106195777,3.322592078726801,0.003816642861489288,0.00047540531267036066,0.0038073986359474575,0.0005291502622129385,0.9465089653662427,0.014197634480493606,0.011216378486590066,0.012324422858185248,3
mnist_mlp,scratch,11585,256,53002,0.003,0.0,136,3.0052654294346137,34816,0.1315728975772652,0.9606963026902604,0.2042728983561198,0.9409333333333333,259.7178470150878,0.0,0.1315728975772652,0.2042728983561198,0.0007738498275908678,0.001109900821291072,0.0044211527672018336,0.0010263202878893901,1.318002900983665,0.0,0.0007738498275908678,0.0044211527672018336,3
mnist_mlp,scratch,11585,256,53002,0.003,1e-06,136,3.0052654294346137,34816,0.1315728975772652,0.9606963026902604,0.2042728983561198,0.9409333333333333,259.7178470150878,0.0001298589235075439,0.13170275650077273,0.20440275727962734,0.0007738498275908678,0.001109900821291072,0.0044211527672018336,0.0010263202878893901,1.318002900983665,6.59001450491838e-07,0.0007740196518016753,0.004421351290388571,3
mnist_mlp,scratch,11585,256,53002,0.003,3e-06,136,3.0052654294346137,34816,0.1315728975772652,0.9606963026902604,0.2042728983561198,0.9409333333333333,259.7178470150878,0.00038957677052263174,0.13196247434778782,0.2046624751266424,0.0007738498275908678,0.001109900821291072,0.0044211527672018336,0.0010263202878893901,1.318002900983665,1.9770043514755075e-06,0.0007743608709757261,0.004421748604668411,3
mnist_mlp,scratch,11585,256,53002,0.003,1e-05,136,3.0052654294346137,34816,0.13157431259890662,0.9606963026902604,0.20427105000813803,0.9409333333333333,259.71506520950544,0.0012985753260475275,0.13287288792495414,0.20556962533418555,0.000775458594076523,0.0011099008212910404,0.0044186147464953815,0.001026320287889371,1.3180362335248812,6.590181167624454e-06,0.0007771852546443603,0.004420612403048753,3
mnist_mlp,scratch,11585,256,53002,0.003,3e-05,136,3.0052654294346137,34816,0.13157118357028777,0.9606963026902604,0.20426355692545572,0.9409333333333333,259.7165075878923,0.0038957476138183848,0.13546693118410616,0.20815930453927411,0.0007696349859599662,0.001109900821291072,0.004406192302087597,0.0010263202878893901,1.3179798999230308,1.9769698498845244e-05,0.0007750724186704251,0.0044122928799590795,3
mnist_mlp,scratch,11585,256,53002,0.003,0.0001,136,3.0052654294346137,34816,0.13158021327866495,0.9606963026902604,0.20426571146647135,0.9408666666666666,259.71075485801947,0.012985537742900973,0.1445657510215659,0.21725124920937233,0.0007626841483015661,0.0011099008212910805,0.004398689123798646,0.0009451631252505478,1.3167388532564923,6.583694266282517e-05,0.0007826404291654717,0.004418710305514418,3
mnist_mlp,scratch,11585,256,53002,0.003,0.0003,136,3.0052654294346137,34816,0.13158632820929542,0.9606675298518198,0.20427116495768227,0.9409333333333333,259.6790867599969,0.038951863013999534,0.17053819122329497,0.24322302797168183,0.0007622386774362166,0.0010792691315500258,0.0043922871417104905,0.0010263202878893901,1.3249965358083453,0.00019874948037124996,0.0008371773922902704,0.004455721041702093,3
mnist_mlp,scratch,11585,256,53002,0.003,0.001,136,3.0052654294346137,34816,0.13160271313255287,0.9606675298518198,0.20417223307291665,0.9410666666666666,259.58339125849307,0.12979169562924653,0.2613944087617994,0.3339639287021632,0.000763430983577469,0.0012578042292845783,0.00458345922574572,0.0008082903768654695,1.3495720883691371,0.0006747860441845638,0.0011451677482696894,0.004848520121661036,3
mnist_mlp,scratch,11585,256,53002,0.003,0.003,136,3.0052654294346137,34816,0.13165728432242774,0.9607826212055818,0.20410579427083334,0.9410666666666666,259.3387456492831,0.3890081184739247,0.5206654027963524,0.593113912744758,0.0007495960389794971,0.001099785058473103,0.0045205125794705175,0.0007023769168568615,1.3165595456558152,0.0019748393184837163,0.002242408470429357,0.005502994735563304,3
mnist_mlp,scratch,11585,256,53002,0.003,0.01,136,3.0052654294346137,34816,0.13176840544947446,0.9605812113364983,0.20415697326660154,0.9409333333333333,258.50074436236173,1.2925037218118087,1.4242721272612833,1.4966606950784103,0.0007529671884921633,0.0010298103966722635,0.004446041219818785,0.000986576572463275,1.374654106148671,0.006873270530743285,0.007118636389245648,0.00929191799074092,3
mnist_mlp,scratch,11585,256,53002,0.003,0.03,136,3.0052654294346137,34816,0.13222054284076143,0.9604085743058551,0.20390685221354166,0.941,256.03266750214,3.8404900125321,3.9727105553728617,4.044396864745642,0.000715635349620119,0.0012812800505373114,0.004305307031065158,0.0008000000000000229,1.4176740634111882,0.021265110951167794,0.021542734700895117,0.023159352047179345,3
mnist_mlp,scratch,16384,32,6634,0.003,0.0,192,3.0,49152,0.21956430934369564,0.935546875,0.251187201944987,0.9259333333333334,106.94601552188396,0.0,0.21956430934369564,0.251187201944987,0.0018628545096463975,0.0019184855524294081,0.002834526543526972,0.0023692474191889024,2.632241803203188,0.0,0.0018628545096463975,0.002834526543526972,3
mnist_mlp,scratch,16384,32,6634,0.003,1e-06,192,3.0,49152,0.21956430934369564,0.935546875,0.251187201944987,0.9259333333333334,106.94601552188396,5.347300776094198e-05,0.21961778235145657,0.25124067495274793,0.0018628545096463975,0.0019184855524294081,0.002834526543526972,0.0023692474191889024,2.632241803203188,1.3161209016015985e-06,0.00186170311025564,0.0028333499669472312,3
mnist_mlp,scratch,16384,32,6634,0.003,3e-06,192,3.0,49152,0.21956430934369564,0.935546875,0.251187201944987,0.9259333333333334,106.94601552188396,0.00016041902328282594,0.21972472836697846,0.25134762096826985,0.0018628545096463975,0.0019184855524294081,0.0028345265435269816,0.0023692474191889016,2.632241803203188,3.948362704804777e-06,0.0018594009672558691,0.0028309971823947586,3
mnist_mlp,scratch,16384,32,6634,0.003,1e-05,192,3.0,49152,0.2195652953038613,0.935546875,0.2511875244140625,0.9259333333333334,106.9446692019701,0.0005347233460098506,0.22010001864987117,0.25172224776007235,0.0018627986089899515,0.0019184855524294081,0.0028344290214600523,0.0023692474191889024,2.632204692742214,1.3161023463711032e-05,0.0018512947177488487,0.002822669055819491,3
mnist_mlp,scratch,16384,32,6634,0.003,3e-05,192,3.0,49152,0.2195663321763277,0.935546875,0.2511907287597656,0.9259333333333334,106.94410799443722,0.0016041616199165582,0.2211704937962443,0.2527948903796822,0.0018615672468764411,0.0019184855524294081,0.002830231458113241,0.0023692474191889024,2.632070629707136,3.94810594456071e-05,0.0018271283539732339,0.002795012008422723,3
mnist_mlp,scratch,16384,32,6634,0.003,0.0001,192,3.0,49152,0.21956855803728104,0.935546875,0.2511914082845052,0.9259333333333334,106.94118074327707,0.005347059037163854,0.22491561707444488,0.2565384673216691,0.001861303590748436,0.0019184855524294081,0.00282998989792596,0.0023692474191889016,2.6320759343602815,0.00013160379671801407,0.001747338581150251,0.002713051264052984,3
mnist_mlp,scratch,16384,32,6634,0.003,0.0003,192,3.0,49152,0.21958237886428833,0.9354248046875,0.2511849599202474,0.9257333333333334,106.93077289313078,0.016039615933969617,0.23562199479825793,0.26722457585421705,0.0018662757892764263,0.0020178558660664723,0.0028548722630534398,0.002042873792805895,2.6321589893575172,0.0003948238484036278,0.0015321563725812326,0.002511787118503395,3
mnist_mlp,scratch,16384,32,6634,0.003,0.001,192,3.0,49152,0.21961174408594766,0.9355061848958334,0.25115060323079424,0.9257333333333334,106.89786884685357,0.05344893442342679,0.2730606785093745,0.30459953765422104,0.001885587331554957,0.0019129759111192264,0.0028455117640177885,0.0022030282189144717,2.6420122034760274,0.001321006101738014,0.0009679723666339346,0.0017941093204349842,3
mnist_mlp,scratch,16384,32,6634,0.003,0.003,192,3.0,49152,0.2196200036754211,0.9355061848958334,0.2512182820638021,0.9258000000000001,106.81925554573536,0.16022888331860305,0.37984888699402414,0.41144716538240517,0.0018370829063664076,0.0019129759111192264,0.0028062508464062994,0.001928730152198652,2.6467813567893157,0.003970172035183972,0.002525311906687044,0.0018899724954400256,3
mnist_mlp,scratch,16384,32,6634,0.003,0.01,192,3.0,49152,0.21986650923887888,0.9354654947916666,0.25136810201009113,0.9256000000000001,106.47353002429008,0.5323676501214504,0.7522341593603293,0.7837357521315416,0.0018427485987149537,0.002114613468600612,0.0027959789850054984,0.001969771560359289,2.6202224667746004,0.013101112333873002,0.011523359319916712,0.010615336391191567,3
mnist_mlp,scratch,16384,32,6634,0.003,0.03,192,3.0,49152,0.22055943123996258,0.9353434244791666,0.25162111918131513,0.9256666666666667,105.56593440224727,1.583489016033709,1.8040484472736715,1.835110135215024,0.0017866793156056798,0.0020190862660991356,0.002837986213970984,0.001858314648635594,2.5858795387304796,0.038788193080957226,0.03727321693659926,0.036220801013074524,3
mnist_mlp,scratch,16384,45,9325,0.003,0.0,192,3.0,49152,0.19450206185380617,0.943603515625,0.23074712931315103,0.9324666666666667,119.47228100150824,0.0,0.19450206185380617,0.23074712931315103,0.006552866571798399,0.0032771957418600583,0.008790052561301581,0.00514328040586293,3.4925904709713533,0.0,0.006552866571798399,0.008790052561301581,3
mnist_mlp,scratch,16384,45,9325,0.003,1e-06,192,3.0,49152,0.19450206185380617,0.943603515625,0.23074712931315103,0.9324666666666667,119.47228100150824,5.973614050075411e-05,0.19456179799430692,0.23080686545365178,0.006552866571798399,0.0032771957418600583,0.008790052561301581,0.00514328040586293,3.4925904709713533,1.7462952354856765e-06,0.006552572277703993,0.008788920923149956,3
mnist_mlp,scratch,16384,45,9325,0.003,3e-06,192,3.0,49152,0.19450206185380617,0.943603515625,0.23074712931315103,0.9324666666666667,119.47228100150824,0.00017920842150226236,0.19468127027530846,0.23092633773465332,0.006552866571798402,0.0032771957418600583,0.008790052561301576,0.00514328040586293,3.4925904709713533,5.2388857064570424e-06,0.006551985046175032,0.008786658250810882,3
mnist_mlp,scratch,16384,45,9325,0.003,1e-05,192,3.0,49152,0.19450314653416476,0.9436442057291666,0.23074754130045574,0.9324666666666667,119.47001009682815,0.0005973500504841408,0.1951004965846489,0.23134489135093986,0.006552569658798234,0.003329820669593991,0.00878981438336882,0.00514328040586293,3.4929363180776063,1.746468159038804e-05,0.006549651475775431,0.008778509396145827,3
mnist_mlp,scratch,16384,45,9325,0.003,3e-05,192,3.0,49152,0.1945034352441629,0.9436442057291666,0.2307476033528646,0.9324666666666667,119.46947870403528,0.0017920421805605292,0.19629547742472342,0.23253964553342513,0.006552567493682409,0.003329820669593991,0.008789819360518095,0.00514328040586293,3.4929189774138902,5.239378466120839e-05,0.006543948623812419,0.008755965195810648,3
mnist_mlp,scratch,16384,45,9325,0.003,0.0001,192,3.0,49152,0.19449781440198421,0.9436442057291666,0.23074634704589844,0.9324666666666667,119.4611523176233,0.005973057615881165,0.2004708720178654,0.23671940466177963,0.006553677029237628,0.0033107470186511793,0.008791175029639916,0.00514328040586293,3.485350145020669,0.00017426750725103358,0.006526255011025165,0.008679261459415184,3
mnist_mlp,scratch,16384,45,9325,0.003,0.0003,192,3.0,49152,0.19451505256195864,0.9436442057291666,0.23072036743164062,0.9324666666666667,119.44879898428917,0.017917319847643373,0.212432372409602,0.248637687279284,0.006582835186734572,0.0034301178589044965,0.00878854254799704,0.00514328040586293,3.4862214184081304,0.00052293321276122,0.0065138589915360355,0.008460532077255455,3
mnist_mlp,scratch,16384,45,9325,0.003,0.001,192,3.0,49152,0.19452273348967233,0.9436238606770834,0.23073402709960936,0.9326,119.40840268383424,0.05970420134191712,0.2542269348315895,0.2904382284415265,0.006552091022672021,0.003344333003666888,0.00876099970102478,0.005071488933242415,3.47936202680021,0.0017396810134001023,0.006479407586293662,0.007741451962701932,3
mnist_mlp,scratch,16384,45,9325,0.003,0.003,192,3.0,49152,0.1945754506935676,0.9435017903645834,0.23076502888997397,0.9324,119.30482660979033,0.17895723991468548,0.37353269060825306,0.4097222688046595,0.006587145453238289,0.003363216185374246,0.008845426117648547,0.004995998398718755,3.490515715084449,0.005235773572626651,0.007681994283690837,0.0067242391993351,3
mnist_mlp,scratch,16384,45,9325,0.003,0.01,192,3.0,49152,0.19483043191333613,0.9435628255208334,0.23077598673502606,0.9325333333333333,118.90780764818192,0.5945390382409096,0.7893694701542456,0.8253150249759357,0.006456743088926432,0.003267139187198229,0.008809830478525372,0.005216640042530581,3.4626480085054987,0.017313240042527513,0.017469828042874776,0.01355805583304646,3
mnist_mlp,scratch,16384,45,9325,0.003,0.03,192,3.0,49152,0.1955064566185077,0.9436238606770834,0.23080640360514323,0.9321999999999999,117.7492841159304,1.7662392617389557,1.9617457183574638,1.997045665344099,0.006466105532615401,0.0034431258317317907,0.008881535454607193,0.00480416485978579,3.4407829190077877,0.05161174378511682,0.05084873259990641,0.04637100187075745,3
mnist_mlp,scratch,16384,64,13258,0.003,0.0,192,3.0,49152,0.16997183486819267,0.95037841796875,0.20717880249023438,0.9397333333333333,139.41375696659088,0.0,0.16997183486819267,0.20717880249023438,0.005027935708067513,0.002401405709583252,0.004218293271313812,0.0030088757590391525,1.2457806898258963,0.0,0.005027935708067513,0.004218293271313812,3
mnist_mlp,scratch,16384,64,13258,0.003,1e-06,192,3.0,49152,0.16997183486819267,0.95037841796875,0.20717880249023438,0.9397333333333333,139.41375696659088,6.970687848329544e-05,0.17004154174667596,0.20724850936871766,0.005027935708067513,0.002401405709583252,0.004218293271313812,0.0030088757590391525,1.2457806898258963,6.228903449129493e-07,0.00502731282254305,0.004217828948999073,3
mnist_mlp,scratch,16384,64,13258,0.003,3e-06,192,3.0,49152,0.16997183486819267,0.95037841796875,0.20717880249023438,0.9397333333333333,139.41375696659088,0.00020912063544988632,0.17018095550364257,0.20738792312568424,0.005027935708067513,0.002401405709583252,0.004218293271313812,0.0030088757590391525,1.2457806898258963,1.8686710347388376e-06,0.005026067051497683,0.004216900427016869,3
mnist_mlp,scratch,16384,64,13258,0.003,1e-05,192,3.0,49152,0.16998398676514626,0.9502766927083334,0.20717226257324217,0.9396666666666667,139.40177995463213,0.0006970088997731606,0.17068099566491943,0.20786927147301534,0.005047323043752839,0.0025651714232223445,0.004210602055156509,0.003074627348693399,1.2628529510164226,6.31426475508217e-06,0.005041008804745987,0.0042059120283805245,3
mnist_mlp,scratch,16384,64,13258,0.003,3e-05,192,3.0,49152,0.16998429782688618,0.9502766927083334,0.20717230224609376,0.9396666666666667,139.40117311726013,0.002091017596758902,0.17207531542364507,0.20926331984285265,0.0050473244458078895,0.0025651714232223445,0.004210612595710857,0.003074627348693399,1.2628327519087184,1.8942491278630864e-05,0.005028382031990554,0.004196555443210954,3
mnist_mlp,scratch,16384,64,13258,0.003,0.0001,192,3.0,49152,0.1700021754950285,0.9503377278645834,0.20723213297526044,0.9395333333333333,139.39741406589746,0.006969870703294873,0.17697204619832338,0.21420200367855532,0.005036218457090935,0.002583981806878012,0.004244286711896039,0.0031770006819850623,1.2633360606342317,6.316680303171138e-05,0.0049730520015904,0.004198607456362418,3
mnist_mlp,scratch,16384,64,13258,0.003,0.0003,192,3.0,49152,0.1699989295254151,0.9503580729166666,0.2071880116780599,0.9395333333333333,139.39745424936214,0.02090961813740432,0.19090854766281942,0.22809762981546422,0.005050491464834245,0.002471986620698092,0.004226381614054048,0.0031770006819850623,1.2654379342470012,0.00018981569013705045,0.004860691213287199,0.004088581310386904,3
mnist_mlp,scratch,16384,64,13258,0.003,0.001,192,3.0,49152,0.17003999960919222,0.9503987630208334,0.2072383371988932,0.9394,139.33789441982904,0.06966894720991453,0.23970894681910673,0.27690728440880774,0.005014050191830476,0.0024840133851663795,0.004211592026109326,0.0032924155266308873,1.2540108815849007,0.0006270054407924492,0.004387150107281794,0.003787941619027158,3
mnist_mlp,scratch,16384,64,13258,0.003,0.003,192,3.0,49152,0.17011898135145506,0.950439453125,0.20727218322753904,0.9394,139.19884751240411,0.20879827126860617,0.37891725262006126,0.41607045449614527,0.004999350025697092,0.0024391163577500105,0.004147346563494611,0.003487119154832537,1.2650913363366814,0.0018976370045050194,0.003102936698614752,0.003105256538318247,3
mnist_mlp,scratch,16384,64,13258,0.003,0.01,192,3.0,49152,0.1703066515425841,0.9504191080729166,0.20722301228841145,0.9392666666666667,138.70275616149107,0.6935137808074554,0.8638204323500395,0.9007367930958669,0.005007789810140041,0.0023712243301324035,0.004107908251179777,0.003754108860080261,1.209312462593433,0.00604656231296713,0.0010737245389682351,0.0044621449687746425,3
mnist_mlp,scratch,16384,64,13258,0.003,0.03,192,3.0,49152,0.17100878867010275,0.9504191080729166,0.20747962544759116,0.9398666666666666,137.26323494315147,2.0589485241472723,2.229957312817375,2.2664281495948635,0.005024086165774512,0.002204318559697572,0.004246705936237876,0.0034078341117685577,1.2098439118193427,0.01814765867729023,0.013126257822909743,0.015389168951030147,3
mnist_mlp,scratch,16384,91,18847,0.003,0.0,192,3.0,49152,0.15436703152954578,0.9555257161458334,0.20057186584472655,0.9408666666666666,167.56655272096395,0.0,0.15436703152954578,0.20057186584472655,0.00015181964277028568,0.0009501378929716631,0.0017850941048626193,0.0007023769168568536,1.3612261646472215,0.0,0.00015181964277028568,0.0017850941048626193,3
mnist_mlp,scratch,16384,91,18847,0.003,1e-06,192,3.0,49152,0.15436703152954578,0.9555257161458334,0.20057186584472655,0.9408666666666666,167.56655272096395,8.378327636048199e-05,0.15445081480590628,0.20065564912108705,0.00015181964277028568,0.0009501378929716631,0.0017850941048626193,0.0007023769168568852,1.3612261646472215,6.806130823236103e-07,0.0001522048809331972,0.0017845933468926987,3
mnist_mlp,scratch,16384,91,18847,0.003,3e-06,192,3.0,49152,0.15436703152954578,0.9555257161458334,0.20057186584472655,0.9408666666666666,167.56655272096395,0.00025134982908144596,0.15461838135862724,0.200823215673808,0.00015181964277028568,0.0009501378929716631,0.0017850941048626193,0.0007023769168568852,1.3612261646472215,2.0418392469708297e-06,0.00015298153118227363,0.001783592188336678,3
mnist_mlp,scratch,16384,91,18847,0.003,1e-05,192,3.0,49152,0.15436785171429315,0.95550537109375,0.20057184448242185,0.9408666666666666,167.56400339429578,0.0008378200169714789,0.15520567173126465,0.20140966449939335,0.00015184668898617423,0.0009216106488367615,0.0017852074520058423,0.0007023769168568852,1.3612474468211166,6.806237234105618e-06,0.00015578933768899068,0.0017802047842872687,3
mnist_mlp,scratch,16384,91,18847,0.003,3e-05,192,3.0,49152,0.15436816215515137,0.9554850260416666,0.20057209472656248,0.9408666666666666,167.56316632777452,0.002513447494916618,0.156881609650068,0.20308554222147912,0.0001518164501387261,0.0008935624697264561,0.0017848430772684314,0.0007023769168568852,1.3612284644151265,2.041842696622671e-05,0.00016420859637301743,0.0017698704434806216,3
mnist_mlp,scratch,16384,91,18847,0.003,0.0001,192,3.0,49152,0.15437135845422745,0.9554036458333334,0.20053458862304688,0.9408,167.5563681560258,0.00837781840780129,0.16274917686202875,0.20891240703084815,0.00015073852169310756,0.0010255601530866493,0.0017744702040855815,0.0008000000000000507,1.3607924691977322,6.803962345988687e-05,0.0001957389371835973,0.0017259644082051055,3
mnist_mlp,scratch,16384,91,18847,0.003,0.0003,192,3.0,49152,0.15439886040985584,0.9552815755208334,0.20053153991699216,0.9410666666666666,167.54369724169374,0.02513155458625406,0.1795304149961099,0.22566309450324626,0.00018272339442073927,0.0009791023287366641,0.0017665482229459201,0.0010263202878893981,1.3481236269567332,0.0002022185440435102,0.00034605560417817733,0.0016284793100779967,3
mnist_mlp,scratch,16384,91,18847,0.003,0.001,192,3.0,49152,0.15440646124382815,0.95538330078125,0.20054110819498697,0.9408666666666666,167.51430929700533,0.08375715464850268,0.23816361589233082,0.28429826284348964,0.00018245581328398105,0.0008991039955234518,0.001750166500119425,0.000901849950564619,1.358896532073276,0.0006794482660366371,0.0008070535274098077,0.001351080663622671,3
mnist_mlp,scratch,16384,91,18847,0.003,0.003,192,3.0,49152,0.15446197427809238,0.95526123046875,0.2005500233968099,0.9409333333333333,167.32380123560628,0.2509857018534094,0.4054476761315018,0.4515357252502193,0.00010798794048587048,0.0008802615418613255,0.0017595647540232069,0.0006110100926608083,1.3294776342904775,0.0019942164514357183,0.0020332659801515327,0.0014438776700363655,3
mnist_mlp,scratch,16384,91,18847,0.003,0.01,192,3.0,49152,0.1546413234124581,0.955322265625,0.20058094482421876,0.9407333333333333,166.6909115600089,0.8334545578000446,0.9880958812125028,1.0340355026242634,9.1457829232814e-05,0.0008653226854710587,0.0018255470302648055,0.0009018499505645904,1.3470491388551569,0.006735245694275732,0.006793281753033007,0.005438302226853408,3
mnist_mlp,scratch,16384,91,18847,0.003,0.03,192,3.0,49152,0.1552710079898437,0.9551595052083334,0.2006340555826823,0.9409333333333333,164.95934907719493,2.4743902361579235,2.6296612441477674,2.675024291740606,3.2603131279549995e-05,0.0009771980760516765,0.0017965790287579205,0.001270170592217173,1.2756356574734848,0.019134534862102346,0.019165961253821532,0.017852994353287636,3
mnist_mlp,scratch,16384,128,26506,0.003,0.0,192,3.0,49152,0.13930947178353867,0.95965576171875,0.19052981974283853,0.9471999999999999,196.98436127603054,0.0,0.13930947178353867,0.19052981974283853,0.0032962120897635345,0.0017445808017524966,0.005018289365881331,0.0029461839725312467,1.3408679935383834,0.0,0.0032962120897635345,0.005018289365881331,3
