family,strategy,n_train,width,params,lr,weight_decay,step,epochs,examples_seen,train_loss,train_acc,val_loss,val_acc,l2_norm_sq,regularizer_loss,train_total_loss_reported,val_total_loss_reported,train_loss_std,train_acc_std,val_loss_std,val_acc_std,l2_norm_sq_std,regularizer_loss_std,train_total_loss_reported_std,val_total_loss_reported_std,seed_count,theta_N_log2,theta_P_log2,theta_lambda_log10,h_data_per_doubling,C_data_specific_heat,h_capacity_per_doubling,C_capacity_specific_heat,h_regularization_per_decade,C_regularization_specific_heat,dominant_response
mnist_mlp,scratch,11585,45,9325,0.003,0.003,136,3.0052654294346137,34816,0.223809862747379,0.9335635160408574,0.25665125427246094,0.9228666666666667,106.37428010006745,0.1595614201501012,0.3833712828974802,0.4162126744225621,0.004770548075608303,0.0024962821150043253,0.004945216912221326,0.0033545988334424525,3.36425271725165,0.0050463790758774815,0.00491247904289727,0.008008742212025181,3,13.499970423752185,13.186888010029962,-2.5228787452803374,0.06979103980279816,0.04298596520966576,0.04889237455459486,0.057311172395355534,-0.00011098194825462371,0.00032168680826823425,data-limited
mnist_mlp,scratch,11585,45,9325,0.003,0.01,136,3.0052654294346137,34816,0.22399395517506474,0.9335635160408575,0.25675960083007815,0.923,106.1164117231965,0.5305820586159825,0.7545760137910472,0.7873416594460606,0.004740706357121765,0.0024143480587884565,0.004941110404932575,0.003487119154832546,3.381914633574085,0.01690957316787041,0.015067055575152144,0.018882642821717123,3,13.499970423752185,13.186888010029962,-2.0,0.06988124349775168,0.042833802867913856,0.04894515020590476,0.0571629139477073,-0.00035193039214836963,0.0005093003966746014,data-limited
mnist_mlp,scratch,11585,45,9325,0.003,0.03,136,3.0052654294346137,34816,0.22464305716887634,0.9335347432024169,0.2569905202229818,0.923,105.38611897081137,1.5807917845621704,1.8054348417310466,1.8377823047851523,0.004716112828776143,0.0025121505758921386,0.0049136620802269024,0.003124099870362707,3.3545780269446337,0.05031867040416951,0.048208599697299126,0.05196048345018179,3,13.499970423752185,13.186888010029962,-1.5228787452803376,0.07013741634929596,0.042731171188131384,0.049354287337468855,0.05715941113347278,-0.0006160390312189845,0.0005977919261178288,data-limited
mnist_mlp,scratch,11585,64,13258,0.003,0.0,136,3.0052654294346137,34816,0.19682934436844746,0.9415911379657603,0.2404844492594401,0.9268000000000001,124.81664446989696,0.0,0.19682934436844746,0.2404844492594401,0.002067266005573434,0.0006478682347402265,0.003269666325569222,0.0007211102550928185,1.0151938489483125,0.0,0.002067266005573434,0.003269666325569222,3,13.499970423752185,13.694575537525989,,0.07236012267971809,0.020182224869810472,0.024950248974687478,0.029670154290598882,,,data-limited
mnist_mlp,scratch,11585,64,13258,0.003,1e-06,136,3.0052654294346137,34816,0.19682934436844746,0.9415911379657603,0.2404844492594401,0.9268000000000001,124.81664446989696,6.240832223494847e-05,0.19689175269068238,0.24054685758167504,0.002067266005573434,0.0006478682347402265,0.003269666325569222,0.0007211102550928185,1.0151938489483125,5.075969244741576e-07,0.002066834943883425,0.0032692515472953513,3,13.499970423752185,13.694575537525989,-6.0,0.07236012267971809,0.020182224869810472,0.024950248974687478,0.029670154290598882,9.514379086250635e-07,6.134242845297775e-06,data-limited
mnist_mlp,scratch,11585,64,13258,0.003,3e-06,136,3.0052654294346137,34816,0.19682934436844746,0.9415911379657603,0.2404844492594401,0.9268000000000001,124.81664446989696,0.00018722496670484545,0.1970165693351523,0.2406716742261449,0.002067266005573434,0.0006478682347402265,0.003269666325569222,0.0007211102550928185,1.0151938489483125,1.5227907734224557e-06,0.002065972924822963,0.0032684220693301454,3,13.499970423752185,13.694575537525989,-5.522878745280337,0.07236012267971809,0.020182224869810472,0.024950248974687478,0.029670154290598882,-9.514379085417968e-07,1.842244466234444e-06,data-limited
mnist_mlp,scratch,11585,64,13258,0.003,1e-05,136,3.0052654294346137,34816,0.19683122433204306,0.9415911379657603,0.24048549194335936,0.9267333333333333,124.81687668710947,0.0006240843834355474,0.1974553087154786,0.24110957632679494,0.0020668557624090983,0.0006478682347402265,0.0032704157824722654,0.0007571877794400093,1.014373085333613,5.071865426668e-06,0.0020625430957798073,0.003266278175918795,3,13.499970423752185,13.694575537525989,-5.0,0.07236685182508484,0.02016596185071559,0.02495048614893225,0.02966885686281375,-6.849982087109296e-07,1.192321777345816e-05,data-limited
mnist_mlp,scratch,11585,64,13258,0.003,3e-05,136,3.0052654294346137,34816,0.19683135779979946,0.9415911379657603,0.24048524881998698,0.9267333333333333,124.8162079838415,0.0018722431197576224,0.1987036009195571,0.24235749193974462,0.002066592368819377,0.0006478682347402265,0.0032702684956997133,0.0007571877794400093,1.0147256044764432,1.5220884067146651e-05,0.002053657758875851,0.003257863396663825,3,13.499970423752185,13.694575537525989,-4.522878745280337,0.0723701939621621,0.020183461487649157,0.024950570047806514,0.02966999658640214,-1.1786654195378166e-05,4.898071289067016e-06,data-limited
mnist_mlp,scratch,11585,64,13258,0.003,0.0001,136,3.0052654294346137,34816,0.19684155315585214,0.9415911379657603,0.24049845784505208,0.9268000000000001,124.81425400202473,0.006240712700101236,0.20308226585595338,0.2467391705451533,0.0020765687564903703,0.0006478682347402265,0.0032682252527135355,0.0006928203230275388,1.015317638310116,5.0765881915505894e-05,0.0020336274249923877,0.003226800174513803,3,13.499970423752185,13.694575537525989,-4.0,0.07231091860160632,0.020100676510118112,0.02495620786165262,0.029672123815357755,-3.82133346094049e-06,6.9986979166982746e-06,data-limited
mnist_mlp,scratch,11585,64,13258,0.003,0.0003,136,3.0052654294346137,34816,0.1968433997525086,0.9415335922888793,0.24049094645182292,0.9268000000000001,124.80696594094236,0.01872104489114135,0.21556444464365,0.25921199134296424,0.00208029178671411,0.000606281326592046,0.0032842207966180814,0.0006928203230275868,1.0167888674884913,0.0001525183301232733,0.0019521893089329892,0.0031605345151565624,3,13.499970423752185,13.694575537525989,-3.5228787452803374,0.07235607315966006,0.020162415593320437,0.024978720143822963,0.029690753394792765,-4.067314968964064e-06,1.4565022786475572e-05,data-limited
mnist_mlp,scratch,11585,64,13258,0.003,0.001,136,3.0052654294346137,34816,0.19687730583110793,0.9415911379657603,0.2405044250488281,0.9268666666666666,124.79127762218316,0.062395638811091586,0.2592729446421995,0.3029000638599197,0.002074542864096213,0.0006592685505619172,0.003218741994054739,0.0006429100507328475,1.0326003544705964,0.0005163001772353039,0.0016607027034467846,0.002809084146037347,3,13.499970423752185,13.694575537525989,-3.0,0.07230756234430136,0.020122791860979622,0.025010344446849964,0.029664750522920637,-1.9733746358996385e-05,3.59120686849355e-05,data-limited
mnist_mlp,scratch,11585,64,13258,0.003,0.003,136,3.0052654294346137,34816,0.19694093746206706,0.9414472737735577,0.2405112091064453,0.9268666666666666,124.67714781314135,0.187015721719712,0.38395665918177907,0.42752693082615734,0.0020539262345280252,0.0006704750509411727,0.003220274885403053,0.000503322295684742,1.002371415110149,0.0015035571226652198,0.001110983090562859,0.0021617824465808484,3,13.499970423752185,13.694575537525989,-2.5228787452803374,0.07231704761127744,0.020232225352529623,0.025073315170443172,0.029761239788147598,-3.945867860954966e-05,1.5761311849004265e-05,data-limited
mnist_mlp,scratch,11585,64,13258,0.003,0.01,136,3.0052654294346137,34816,0.19713667846381142,0.9414472737735577,0.24054630432128907,0.9267333333333333,124.3387120788296,0.621693560394148,0.8188302388579595,0.8622398647154371,0.0020346902842412564,0.0005274148404495367,0.003250900339433052,0.0007571877794400093,1.0261314719407957,0.005130657359703945,0.003523626619961107,0.0031915248462563396,3,13.499970423752185,13.694575537525989,-2.0,0.07240748332007477,0.020401093798629547,0.02509000038286724,0.029747629982523557,1.503916921163917e-06,0.000174624208525135,data-limited
mnist_mlp,scratch,11585,64,13258,0.003,0.03,136,3.0052654294346137,34816,0.19771098143899035,0.9415048194504387,0.24051571044921874,0.9268666666666666,123.41664770369728,1.8512497155554593,2.0489606969944494,2.091765426004678,0.0020243521477782264,0.00047540531267033123,0.0033497829373160407,0.0007023769168568852,1.0443888939950738,0.015665833409926215,0.013979904973869332,0.013041509267259558,3,13.499970423752185,13.694575537525989,-1.5228787452803376,0.07238101208516037,0.021371959312642103,0.02528371168397811,0.030307004281027602,0.0001267396763695583,0.0003503398680468801,data-limited
mnist_mlp,scratch,11585,91,18847,0.003,0.0,136,3.0052654294346137,34816,0.1808085518832722,0.9474895698460654,0.23128319498697916,0.9312,150.1361354291439,0.0,0.1808085518832722,0.23128319498697916,0.00016514940255939298,0.000815850777082877,0.002238401974261586,0.0015620499351813684,0.995098262026839,0.0,0.00016514940255939298,0.002238401974261586,3,13.499970423752185,14.202047278132557,,0.06525950583482606,0.013141724827685504,0.01865119427145681,0.004620036810104991,,,data-limited
mnist_mlp,scratch,11585,91,18847,0.003,1e-06,136,3.0052654294346137,34816,0.1808085518832722,0.9474895698460654,0.23128319498697916,0.9312,150.1361354291439,7.506806771457194e-05,0.18088361995098676,0.23135826305469373,0.00016514940255939298,0.000815850777082877,0.002238401974261586,0.0015620499351813187,0.995098262026839,4.97549131013417e-07,0.00016469351232104306,0.0022385774230238124,3,13.499970423752185,14.202047278132557,-6.0,0.06525950583482606,0.013141724827685504,0.01865119427145681,0.004620036810104991,9.28232105346094e-08,5.330360061236813e-07,data-limited
mnist_mlp,scratch,11585,91,18847,0.003,3e-06,136,3.0052654294346137,34816,0.1808085518832722,0.9474895698460654,0.23128319498697916,0.9312,150.1361354291439,0.00022520420314371586,0.18103375608641592,0.23150839919012287,0.00016514940255939298,0.000815850777082877,0.002238401974261586,0.0015620499351813187,0.995098262026839,1.4926473930402635e-06,0.00016378245938229833,0.0022389286110079815,3,13.499970423752185,14.202047278132557,-5.522878745280337,0.06525950583482606,0.013141724827685504,0.01865119427145681,0.004620036810104991,-9.282321056236498e-08,2.4515787755082747e-07,data-limited
mnist_mlp,scratch,11585,91,18847,0.003,1e-05,136,3.0052654294346137,34816,0.18080923766167864,0.9474895698460654,0.23128329671223957,0.9312,150.13442919030786,0.0007506721459515393,0.18155990980763015,0.23203396885819114,0.00016519948371814701,0.000815850777082877,0.0022384008940670766,0.0015620499351813187,0.9951234111618321,4.975617055809146e-06,0.00016065150038630782,0.0022401599173324563,3,13.499970423752185,14.202047278132557,-5.0,0.06525971741927744,0.013191381017246671,0.0186520198721368,0.004620455278491992,-1.385304394529996e-07,4.054768880277919e-06,data-limited
mnist_mlp,scratch,11585,91,18847,0.003,3e-05,136,3.0052654294346137,34816,0.18080948791372195,0.9474895698460654,0.23128333841959636,0.9312,150.13390869647264,0.0022520086304470897,0.18306149654416903,0.23353534705004345,0.00016520478527435746,0.000815850777082877,0.0022384087002364638,0.0015620499351813187,0.9951164938325937,1.4926747407488985e-05,0.00015164120179369988,0.0022437148444244322,3,13.499970423752185,14.202047278132557,-4.522878745280337,0.06525948550758498,0.013193309722647754,0.018651232308368376,0.004620417310342885,-3.80040609729293e-06,1.0127766927079917e-05,data-limited
mnist_mlp,scratch,11585,91,18847,0.003,0.0001,136,3.0052654294346137,34816,0.1808104608234202,0.9475471155229463,0.23128745320638022,0.9312,150.12934220706424,0.007506467110353212,0.18831692793377341,0.23879392031673344,0.00016890072270665856,0.0008020348073523935,0.0022316042533574512,0.0015620499351813187,0.9924545231700743,4.962272615850347e-05,0.00012514533015741433,0.002249517213937091,3,13.499970423752185,14.202047278132557,-4.0,0.0652980442684799,0.013086189248348819,0.018636690501396574,0.004621814466798074,1.1696574102826318e-05,4.381713867195843e-05,data-limited
mnist_mlp,scratch,11585,91,18847,0.003,0.0003,136,3.0052654294346137,34816,0.1808130976896872,0.9475471155229463,0.23127335408528646,0.9312666666666667,150.11589774737755,0.02251738466210663,0.20333048235179382,0.25379073874739305,0.00017131530000614453,0.0007187452738769784,0.002230330547790616,0.0016289055630493952,0.9932682333214902,0.00014899023499822365,6.808811391726e-05,0.002286391991739599,3,13.499970423752185,14.202047278132557,-3.5228787452803374,0.06530242158683505,0.013005908270900507,0.018623090516353358,0.004638274629042656,3.87758893285739e-05,6.842244466150879e-05,data-limited
mnist_mlp,scratch,11585,91,18847,0.003,0.001,136,3.0052654294346137,34816,0.1808177260353726,0.9475183426845059,0.23124779256184894,0.9312,150.0720348569254,0.0750360174284627,0.2558537434638353,0.30628380999031163,0.00016473071030906352,0.0009135093003244254,0.002234978969373243,0.0013856406460551094,0.9916164122146094,0.0004958082061073086,0.0003475896384234826,0.0024603544761307755,3,13.499970423752185,14.202047278132557,-3.0,0.06529125914382511,0.013182319783597414,0.0186762182457009,0.004729081493025526,8.123790492753358e-05,7.816874186198e-05,data-limited
mnist_mlp,scratch,11585,91,18847,0.003,0.003,136,3.0052654294346137,34816,0.1808502912898661,0.9476622068767084,0.2311949473063151,0.9312,149.929269036899,0.22489390355534852,0.4057441948452147,0.4560888508616636,0.00016661336931253848,0.0008731975776431563,0.002207708891875489,0.0015620499351813187,1.008063438832729,0.0015120951582490874,0.0013611738693377299,0.003079362314249247,3,13.499970423752185,14.202047278132557,-2.5228787452803374,0.06530517514105494,0.013185102579192164,0.018672573849536744,0.0048649887442839615,-2.5445667468843025e-05,0.00020389302571615633,data-limited
mnist_mlp,scratch,11585,91,18847,0.003,0.01,136,3.0052654294346137,34816,0.18103807164240082,0.9476334340382678,0.23128630065917968,0.9312666666666667,149.53974387298027,0.7476987193649015,0.9287367910073022,0.9789850200240812,0.00020721979486936325,0.0007736630504818795,0.002224918817241825,0.0016165807537309343,0.9715465347333464,0.004857732673666754,0.004661675570023695,0.0060182077937001,3,13.499970423752185,14.202047278132557,-2.0,0.06525385065452732,0.012829735563593181,0.018739129075623473,0.004776375032954888,-0.00012076530620336312,2.0915855986366785e-05,data-limited
mnist_mlp,scratch,11585,91,18847,0.003,0.03,136,3.0052654294346137,34816,0.18157463485329225,0.9475471155229463,0.2313204335530599,0.9314,148.3461986730496,2.225192980095744,2.406767614949036,2.456513413648804,0.00018400170778194814,0.0008646225982631227,0.0023062234687666865,0.0012165525060596446,0.9794348080459009,0.014691522120688501,0.01451820212374332,0.015691773592987558,3,13.499970423752185,14.202047278132557,-1.5228787452803376,0.06537812419950051,0.013375935430705498,0.01858047047395031,0.00479383695031417,-2.231318188572473e-05,0.00039177640344980095,data-limited
mnist_mlp,scratch,11585,128,26506,0.003,0.0,136,3.0052654294346137,34816,0.16071214144940926,0.9534455474032514,0.2218592549641927,0.9348666666666666,175.93167692857483,0.0,0.16071214144940926,0.2218592549641927,0.0023076725037522515,0.0010298103966722635,0.00428628429612896,0.0016165807537309102,1.8652717533378922,0.0,0.0023076725037522515,0.00428628429612896,3,13.499970423752185,14.694031350185641,,0.05819257002513947,0.010676027141252861,0.02009503172808677,0.001004802137614412,,,data-limited
mnist_mlp,scratch,11585,128,26506,0.003,1e-06,136,3.0052654294346137,34816,0.16071214144940926,0.9534455474032514,0.2218592549641927,0.9348666666666666,175.93167692857483,8.796583846428742e-05,0.16080010728787356,0.22194722080265702,0.0023076725037522515,0.0010298103966722635,0.00428628429612896,0.0016165807537309102,1.8652717533378922,9.326358766689392e-07,0.0023073060836296504,0.004285576855200518,3,13.499970423752185,14.694031350185641,-6.0,0.05819257002513947,0.010676027141252861,0.02009503172808677,0.001004802137614412,1.6986647544126043e-07,5.146709798691354e-07,data-limited
mnist_mlp,scratch,11585,128,26506,0.003,3e-06,136,3.0052654294346137,34816,0.16071214144940926,0.9534455474032514,0.2218592549641927,0.9348666666666666,175.93167692857483,0.00026389751539286226,0.16097603896480214,0.22212315247958558,0.0023076725037522593,0.0010298103966723156,0.004286284296128959,0.0016165807537309102,1.865271753337885,2.797907630006825e-06,0.0023065742000578883,0.004284162231973168,3,13.499970423752185,14.694031350185641,-5.522878745280337,0.05819257002513947,0.010676027141252861,0.02009503172808677,0.001004802137614412,-1.6986647538574928e-07,9.094238281755126e-07,data-limited
mnist_mlp,scratch,11585,128,26506,0.003,1e-05,136,3.0052654294346137,34816,0.16071293742652248,0.9534455474032514,0.22185944112141928,0.9348666666666666,175.92944171652198,0.00087964720858261,0.1615925846351051,0.2227390883300019,0.002307608807884135,0.0010298103966723156,0.004286347285178864,0.0016165807537309102,1.8653538380446968,9.326769190223482e-06,0.0023039584450577077,0.004279276160072466,3,13.499970423752185,14.694031350185641,-5.0,0.05819845084612579,0.01065952092971674,0.020094898794688898,0.0010036328521978582,-7.584863980780732e-07,2.710367838540259e-05,data-limited
mnist_mlp,scratch,11585,128,26506,0.003,3e-05,136,3.0052654294346137,34816,0.1607133602207641,0.9534455474032514,0.22185997823079426,0.9348666666666666,175.9289449925224,0.002638934174887836,0.16335229439565194,0.2244989124056821,0.0023073536921778995,0.0010298103966722776,0.004285466143289237,0.0016165807537309102,1.8656768795975298,2.7985153193962745e-05,0.0022964981992467867,0.00426427536595728,3,13.499970423752185,14.694031350185641,-4.522878745280337,0.05816797946534355,0.010599615564871968,0.020094967101811273,0.0009948539511154056,-2.500019607601378e-05,3.129984537763167e-05,data-limited
mnist_mlp,scratch,11585,128,26506,0.003,0.0001,136,3.0052654294346137,34816,0.16072700466462783,0.9534167745648108,0.22188673095703124,0.9348666666666666,175.9231515036275,0.008796157575181375,0.16952316223980923,0.23068288853221264,0.002317227246782851,0.0010653723827693247,0.00429542523510562,0.0016165807537309102,1.858740290888679,9.293701454443371e-05,0.0022829118763260303,0.004225944643836305,3,13.499970423752185,14.694031350185641,-4.0,0.05818583288548984,0.010787137229338759,0.020098038197625318,0.0009554151621540483,-3.018740914495499e-05,6.236572265627512e-05,data-limited
mnist_mlp,scratch,11585,128,26506,0.003,0.0003,136,3.0052654294346137,34816,0.16073142622309852,0.9534167745648109,0.22189200134277343,0.9348,175.91341370902956,0.026387012056354433,0.18711843827945296,0.24827901339912786,0.002328508341942848,0.0011494739954215575,0.004307818587442713,0.0017320508075688629,1.8548612192164928,0.0002782291828824728,0.0022359746913535572,0.004103191972578388,3,13.499970423752185,14.694031350185641,-3.5228787452803374,0.05815875160981937,0.010895301827675855,0.020102430749400463,0.0009414959215334577,3.103970879297924e-05,6.563822428384747e-05,data-limited
mnist_mlp,scratch,11585,128,26506,0.003,0.001,136,3.0052654294346137,34816,0.1607673422207405,0.9535030930801324,0.22185165506998697,0.935,175.85207948771617,0.08792603974385808,0.24869338196459856,0.30977769481384504,0.0023209979591875844,0.0011494739954215774,0.004271068961741306,0.001562049935181276,1.8587292388496972,0.0009293646194248541,0.0021474517756739277,0.0036259170548693744,3,13.499970423752185,14.694031350185641,-3.0,0.05819308292875214,0.010437327531646029,0.020047359964739664,0.0009395921975626845,2.9438840972811908e-05,1.5794881184918953e-05,data-limited
mnist_mlp,scratch,11585,128,26506,0.003,0.003,136,3.0052654294346137,34816,0.1608029561597758,0.9533880017263704,0.22185838623046875,0.9348000000000001,175.70725201567015,0.2635608780235052,0.424363834183281,0.4854192642539739,0.0022926765691815704,0.0010465563791956668,0.0043360803724830435,0.0013856406460550615,1.8607293962850584,0.002791094094427581,0.0028324277646417525,0.002893119546095628,3,13.499970423752185,14.694031350185641,-2.5228787452803374,0.05829433898954403,0.010797531048817852,0.01997463888641285,0.0008655393190978647,1.6359122368470036e-05,0.00013463236490883886,data-limited
mnist_mlp,scratch,11585,128,26506,0.003,0.01,136,3.0052654294346137,34816,0.1609863680775192,0.9533016832110488,0.22183237406412762,0.9349333333333334,175.19672345990935,0.8759836172995468,1.036969985377066,1.0978159913636745,0.0022869493654157458,0.0011991751393569242,0.004155675061588605,0.0014189197769195183,1.8341349182233317,0.00917067459111664,0.008549489529754317,0.006595597855251283,3,13.499970423752185,14.694031350185641,-2.0,0.05839276726574,0.01091153110967654,0.020080184176266724,0.0010070243685922076,-0.00011547613297305248,0.00045074650345234646,data-limited
mnist_mlp,scratch,11585,128,26506,0.003,0.03,136,3.0052654294346137,34816,0.16149175603035423,0.9534743202416918,0.22195940348307294,0.9349333333333334,173.70968985371292,2.6056453478056936,2.7671371038360477,2.8276047512887668,0.00236939171483669,0.0012237761656244115,0.004220019923849557,0.0015534906930308222,1.862792396769807,0.02794188595154694,0.027125229524102124,0.02499779213598555,3,13.499970423752185,14.694031350185641,-1.5228787452803376,0.05863884131831712,0.011489024642072222,0.02023579575761189,0.0004650046801995891,-0.0004170066172241027,0.0008132109550273336,data-limited
mnist_mlp,scratch,11585,181,37477,0.003,0.0,136,3.0052654294346137,34816,0.14605428788700028,0.9568407423392317,0.21134094848632812,0.9388666666666666,210.2527090230336,0.0,0.14605428788700028,0.21134094848632812,0.003880508743668634,0.0005250550306687972,0.0035685049684123986,0.0008082903768655015,0.9050106168804725,0.0,0.003880508743668634,0.0035685049684123986,3,13.499970423752185,15.193717850733643,,0.05439518159739584,0.020801470276418273,0.017593598663955184,0.009418197693767373,,,data-limited
mnist_mlp,scratch,11585,181,37477,0.003,1e-06,136,3.0052654294346137,34816,0.14605428788700028,0.9568407423392317,0.21134094848632812,0.9388666666666666,210.2527090230336,0.00010512635451151679,0.14615941424151183,0.21144607484083963,0.003880508743668639,0.0005250550306687858,0.003568504968412398,0.0008082903768654923,0.9050106168804657,4.525053084402363e-07,0.003880120935434943,0.003568262479014029,3,13.499970423752185,15.193717850733643,-6.0,0.05439518159739584,0.020801470276418273,0.017593598663955184,0.009418197693767373,2.1256515223000427e-07,1.3588869109220275e-06,data-limited
mnist_mlp,scratch,11585,181,37477,0.003,3e-06,136,3.0052654294346137,34816,0.14605428788700028,0.9568407423392317,0.21134094848632812,0.9388666666666666,210.2527090230336,0.00031537906353455036,0.14636966695053485,0.21165632754986266,0.003880508743668639,0.0005250550306687858,0.003568504968412398,0.0008082903768655267,0.9050106168804657,1.3575159253207424e-06,0.0038793453610101417,0.003567777622949076,3,13.499970423752185,15.193717850733643,-5.522878745280337,0.05439518159739584,0.020801470276418273,0.017593598663955184,0.009418197693767373,-2.1256515223000427e-07,4.2317708331272146e-07,data-limited
mnist_mlp,scratch,11585,181,37477,0.003,1e-05,136,3.0052654294346137,34816,0.14605513040221282,0.9568407423392317,0.21134118143717448,0.9388666666666666,210.24984873303524,0.0010512492436651761,0.147106379645878,0.21239243068083966,0.0038806278801841385,0.0005250550306687858,0.003568884554244823,0.0008082903768655267,0.9043592688534808,4.521796344267449e-06,0.0038767530851580036,0.003566462950167157,3,13.499970423752185,15.193717850733643,-5.0,0.054382657477885454,0.020815381035841428,0.017595632212522472,0.009411773535866778,-1.6574311295647348e-07,3.153483071354277e-08,data-limited
mnist_mlp,scratch,11585,181,37477,0.003,3e-05,136,3.0052654294346137,34816,0.1460553284086541,0.9568407423392317,0.2113411387125651,0.9388666666666666,210.24891695442298,0.0031537337543163448,0.14920906216297045,0.21449487246688145,0.003880631455149029,0.0005250550306687858,0.0035688841641309237,0.0008082903768654923,0.9043517007426535,1.3565275511139835e-05,0.0038690113713662133,0.0035616317000389764,3,13.499970423752185,15.193717850733643,-4.522878745280337,0.054342019993215,0.02085988176898565,0.017603659714413494,0.00939006856909404,-2.3350405664590568e-07,1.9017537434912563e-05,data-limited
mnist_mlp,scratch,11585,181,37477,0.003,0.0001,136,3.0052654294346137,34816,0.14605872920221122,0.9568407423392317,0.21134144592285156,0.9389333333333333,210.2421272918582,0.01051210636459291,0.15657083556680415,0.2218535522874445,0.00388322789324153,0.0005250550306687858,0.0035695051393130122,0.0007023769168568377,0.9053057594524434,4.5265287972621275e-05,0.0038444855840575774,0.0035454414334894512,3,13.499970423752185,15.193717850733643,-4.0,0.05434094507669107,0.020951247521233285,0.017628284691699275,0.009425107394795173,2.068925865070237e-05,1.097310384117812e-05,data-limited
mnist_mlp,scratch,11585,181,37477,0.003,0.0003,136,3.0052654294346137,34816,0.14604790777701163,0.9568695151776723,0.21132231140136717,0.9389333333333333,210.22609189835688,0.03153391378475353,0.17758182156176516,0.2428562251861207,0.0038855391488153363,0.0006478682347401674,0.003559389872704105,0.0007023769168568377,0.9075636058010719,0.0001361345408701622,0.003768936085081118,0.0034877486979221083,3,13.499970423752185,15.193717850733643,-3.5228787452803374,0.054355152375729104,0.020990487018502993,0.017628136323415727,0.00952765706165477,-6.744641239453397e-06,6.77185058593554e-05,data-limited
mnist_mlp,scratch,11585,181,37477,0.003,0.001,136,3.0052654294346137,34816,0.14608502674061621,0.9569558336929939,0.2113526835123698,0.9388666666666666,210.1581264877071,0.10507906324385356,0.25116408998446976,0.3164317467562234,0.0038792632918772476,0.0007239099770052782,0.0036275140356005647,0.0008082903768655267,0.9001035985036396,0.00045005179925181824,0.0034998776043162396,0.003405651717678942,3,13.499970423752185,15.193717850733643,-3.0,0.054391874823424974,0.020840495061451657,0.017686595875290673,0.009013936175699754,-4.800935040469301e-05,3.966267903640101e-06,data-limited
mnist_mlp,scratch,11585,181,37477,0.003,0.003,136,3.0052654294346137,34816,0.1461401186303567,0.9569846065314342,0.21137120259602862,0.9386666666666666,209.9462294426436,0.31491934416396544,0.46105946279432214,0.5262905467599941,0.003863927386732332,0.0005549504106455777,0.0037470497015073974,0.0006110100926608507,0.8961201357597727,0.0013441802036396372,0.002789309437759106,0.003223564731498636,3,13.499970423752185,15.193717850733643,-2.5228787452803374,0.05442309570168791,0.020631850452624945,0.017759717082748233,0.008674474245248148,-1.0031662023540777e-05,0.0001856689453124531,data-limited
mnist_mlp,scratch,11585,181,37477,0.003,0.01,136,3.0052654294346137,34816,0.1462510882890614,0.9570133793698749,0.2113599548339844,0.9385333333333333,209.35606309833625,1.0467803154916815,1.1930314037807428,1.2581402703256657,0.0038960164526164317,0.0006224516660274537,0.003656991361141966,0.0004618802153517619,0.9222166807568657,0.004611083403784266,0.0023438760083279806,0.004026998945143399,3,13.499970423752185,15.193717850733643,-2.0,0.054627169631292716,0.020248052815084183,0.017682538728617636,0.008952665395855661,0.00014783218793068542,0.0003966909992484324,data-limited
mnist_mlp,scratch,11585,181,37477,0.003,0.03,136,3.0052654294346137,34816,0.1466922567381548,0.9568119695007913,0.2112344248453776,0.9386000000000001,207.42384359209487,3.111357653881423,3.2580499106195777,3.322592078726801,0.003816642861489288,0.00047540531267036066,0.0038073986359474575,0.0005291502622129385,0.9465089653662427,0.014197634480493606,0.011216378486590066,0.012324422858185248,3,13.499970423752185,15.193717850733643,-1.5228787452803376,0.05460020976453411,0.020158338497002097,0.01805988283593868,0.008986967984247118,0.00037836524035417263,0.0005696589595641942,data-limited
mnist_mlp,scratch,11585,256,53002,0.003,0.0,136,3.0052654294346137,34816,0.1315728975772652,0.9606963026902604,0.2042728983561198,0.9409333333333333,259.7178470150878,0.0,0.1315728975772652,0.2042728983561198,0.0007738498275908678,0.001109900821291072,0.0044211527672018336,0.0010263202878893901,1.318002900983665,0.0,0.0007738498275908678,0.0044211527672018336,3,13.499970423752185,15.693759179520415,,0.0615858922249061,0.033428250920236456,0.010676265138531704,0.018248849516937005,,,data-limited
mnist_mlp,scratch,11585,256,53002,0.003,1e-06,136,3.0052654294346137,34816,0.1315728975772652,0.9606963026902604,0.2042728983561198,0.9409333333333333,259.7178470150878,0.0001298589235075439,0.13170275650077273,0.20440275727962734,0.0007738498275908678,0.001109900821291072,0.0044211527672018336,0.0010263202878893901,1.318002900983665,6.59001450491838e-07,0.0007740196518016753,0.004421351290388571,3,13.499970423752185,15.693759179520415,-6.0,0.0615858922249061,0.033428250920236456,0.010676265138531704,0.018248849516937005,-1.6865977364444174e-06,2.9500042271546004e-06,data-limited
